timestamp,click_id,revenue
2025-06-10 19:25:15,click_00032276,0.62
2025-06-10 10:25:31,click_00032735,0.85
2025-06-10 04:45:25,click_00010748,0.53
2025-06-10 04:45:00,click_00089878,0.14
2025-06-10 00:17:47,click_00083655,0.99
2025-06-10 16:31:38,click_00070441,0.81
2025-06-10 02:44:30,click_00010551,0.58
2025-06-10 19:47:50,click_00082709,0.19
2025-06-10 15:39:02,click_00098509,0.72
2025-06-10 21:57:48,click_00043569,0.73
2025-06-10 18:17:54,click_00086963,0.87
2025-06-10 10:29:26,click_00009690,0.21
2025-06-10 01:21:11,click_00042135,0.62
2025-06-10 02:52:37,click_00040735,0.65
2025-06-10 20:40:15,click_00072878,0.72
2025-06-10 22:39:18,click_00030155,0.87
2025-06-10 18:42:41,click_00054807,0.48
2025-06-10 16:19:57,click_00026178,0.89
2025-06-10 04:30:19,click_00056750,0.86
2025-06-10 09:16:39,click_00047428,0.67
2025-06-10 20:46:16,click_00044308,0.24
2025-06-10 06:51:20,click_00014357,0.51
2025-06-10 20:14:38,click_00069488,0.84
2025-06-10 02:51:44,click_00073765,0.61
2025-06-10 05:30:08,click_00098526,0.28
2025-06-10 17:44:48,click_00092020,0.8
2025-06-10 23:26:46,click_00092355,0.42
2025-06-10 11:36:36,click_00085620,0.62
2025-06-10 00:46:03,click_00025920,0.36
2025-06-10 23:59:08,click_00089192,0.85
2025-06-10 06:34:08,click_00081034,0.66
2025-06-10 11:28:23,click_00038470,0.47
2025-06-10 02:58:18,click_00053686,0.63
2025-06-10 12:00:56,click_00051117,0.34
2025-06-10 11:07:27,click_00087215,0.22
2025-06-10 11:05:37,click_00069330,0.48
2025-06-10 13:30:18,click_00015156,0.56
2025-06-10 11:22:53,click_00010802,1.0
2025-06-10 20:06:03,click_00083080,0.93
2025-06-10 04:33:24,click_00066589,0.16
2025-06-10 03:18:00,click_00006534,0.81
2025-06-10 23:31:20,click_00010780,0.81
2025-06-10 07:04:57,click_00068860,0.12
2025-06-10 20:54:19,click_00040994,0.26
2025-06-10 05:22:52,click_00045250,0.54
2025-06-10 13:27:11,click_00067732,0.74
2025-06-10 13:02:15,click_00098772,0.53
2025-06-10 11:16:38,click_00063195,0.34
2025-06-10 07:53:24,click_00024102,0.9
2025-06-10 11:20:49,click_00028209,0.23
2025-06-10 04:38:18,click_00008012,0.43
2025-06-10 08:56:00,click_00067427,0.49
2025-06-10 00:55:40,click_00029858,0.1
2025-06-10 14:31:26,click_00031814,0.5
2025-06-10 09:05:02,click_00058948,0.89
2025-06-10 07:46:28,click_00038886,0.82
2025-06-10 17:41:41,click_00004778,0.44
2025-06-10 22:38:39,click_00090626,0.74
2025-06-10 04:33:22,click_00019233,0.34
2025-06-10 02:10:05,click_00028709,0.66
2025-06-10 12:22:38,click_00003192,0.23
2025-06-10 23:38:26,click_00068033,0.24
2025-06-10 18:32:55,click_00032975,0.24
2025-06-10 16:38:49,click_00008656,0.64
2025-06-10 18:07:47,click_00091369,0.37
2025-06-10 09:11:52,click_00066238,0.61
2025-06-10 22:48:30,click_00005924,0.79
2025-06-10 04:33:46,click_00007049,0.68
2025-06-10 21:52:42,click_00073124,0.87
2025-06-10 11:38:25,click_00054159,0.47
2025-06-10 07:21:20,click_00088931,0.82
2025-06-10 13:18:32,click_00003051,0.97
2025-06-10 15:35:52,click_00063658,0.37
2025-06-10 14:38:36,click_00060003,0.77
2025-06-10 16:41:16,click_00071316,0.84
2025-06-10 22:29:31,click_00013654,0.54
2025-06-10 22:09:09,click_00072582,0.8
2025-06-10 01:15:19,click_00005067,0.23
2025-06-10 05:15:26,click_00035436,0.69
2025-06-10 06:51:22,click_00098279,0.18
2025-06-10 03:40:09,click_00008033,0.85
2025-06-10 12:35:59,click_00055734,0.95
2025-06-10 14:39:37,click_00081673,0.8
2025-06-10 18:04:09,click_00000586,0.75
2025-06-10 20:40:47,click_00044770,0.87
2025-06-10 17:49:34,click_00070959,0.26
2025-06-10 13:05:56,click_00072809,0.37
2025-06-10 19:48:32,click_00047401,0.18
2025-06-10 18:58:54,click_00040440,0.97
2025-06-10 04:30:57,click_00070303,0.3
2025-06-10 12:14:48,click_00081277,0.52
2025-06-10 06:03:51,click_00009927,0.66
2025-06-11 00:08:35,click_00090004,0.19
2025-06-10 22:25:08,click_00001102,0.13
2025-06-10 19:36:58,click_00008622,0.18
2025-06-10 16:15:35,click_00073443,0.76
2025-06-10 19:20:12,click_00064216,0.91
2025-06-10 18:26:05,click_00091074,0.28
2025-06-10 10:11:09,click_00009248,0.52
2025-06-10 14:28:29,click_00060295,0.44
2025-06-10 02:06:04,click_00004184,0.77
2025-06-10 21:58:19,click_00058447,0.42
2025-06-10 07:33:23,click_00063333,0.78
2025-06-10 02:51:48,click_00037114,0.45
2025-06-10 10:18:44,click_00070006,0.18
2025-06-10 16:17:25,click_00033750,0.59
2025-06-10 13:41:41,click_00034925,0.82
2025-06-10 19:37:09,click_00039708,0.69
2025-06-10 13:19:23,click_00029418,0.86
2025-06-10 23:50:34,click_00026736,0.61
2025-06-10 16:30:37,click_00057259,0.23
2025-06-10 06:26:49,click_00003908,0.58
2025-06-10 06:42:29,click_00078595,0.57
2025-06-10 18:56:33,click_00075883,0.76
2025-06-10 23:18:53,click_00004202,0.84
2025-06-10 23:09:17,click_00014338,0.84
2025-06-10 18:17:20,click_00038663,0.54
2025-06-10 02:39:25,click_00024410,0.43
2025-06-10 23:21:13,click_00039520,0.48
2025-06-11 00:12:57,click_00058436,0.81
2025-06-10 00:23:31,click_00057600,0.47
2025-06-10 15:25:25,click_00016774,0.67
2025-06-10 00:48:51,click_00028424,0.24
2025-06-10 06:49:06,click_00086554,0.19
2025-06-10 14:12:23,click_00092376,0.44
2025-06-10 03:10:20,click_00009788,0.76
2025-06-10 06:21:32,click_00027622,0.6
2025-06-10 06:18:28,click_00074543,0.32
2025-06-10 13:00:37,click_00018729,0.18
2025-06-10 13:49:58,click_00083331,0.62
2025-06-10 11:09:35,click_00006676,0.84
2025-06-10 17:05:10,click_00057034,0.14
2025-06-10 09:03:55,click_00064859,0.45
2025-06-10 18:43:46,click_00071406,0.9
2025-06-10 00:16:36,click_00050456,0.89
2025-06-10 16:20:44,click_00050206,0.17
2025-06-10 01:11:19,click_00027399,0.29
2025-06-10 04:17:24,click_00052867,0.11
2025-06-10 19:03:42,click_00061560,0.89
2025-06-10 14:58:51,click_00046751,0.32
2025-06-10 02:09:53,click_00031720,0.48
2025-06-10 19:27:21,click_00098353,0.71
2025-06-10 04:02:41,click_00035900,0.56
2025-06-10 10:48:31,click_00000501,0.32
2025-06-10 16:50:36,click_00081278,0.98
2025-06-10 16:49:03,click_00037212,0.67
2025-06-10 18:55:15,click_00097871,0.69
2025-06-10 16:33:26,click_00019618,0.19
2025-06-10 15:01:29,click_00006702,0.77
2025-06-10 12:59:13,click_00091795,0.54
2025-06-10 04:30:21,click_00000842,0.59
2025-06-10 05:29:51,click_00001888,0.63
2025-06-10 00:55:36,click_00004377,0.55
2025-06-10 22:54:59,click_00098757,0.2
2025-06-10 00:30:10,click_00033110,0.55
2025-06-10 20:18:51,click_00044578,0.89
2025-06-10 19:40:03,click_00020520,0.74
2025-06-10 00:36:45,click_00081007,0.21
2025-06-10 03:59:04,click_00057084,0.53
2025-06-10 08:38:02,click_00072534,0.98
2025-06-10 03:30:16,click_00092017,0.88
2025-06-10 15:25:47,click_00064951,0.34
2025-06-10 18:37:19,click_00098465,0.34
2025-06-10 07:34:00,click_00014583,0.85
2025-06-10 06:12:35,click_00046120,0.88
2025-06-10 05:50:52,click_00072380,0.69
2025-06-10 11:49:51,click_00005565,0.18
2025-06-10 22:14:56,click_00042215,0.13
2025-06-10 21:57:11,click_00049488,0.91
2025-06-10 20:08:54,click_00092173,0.37
2025-06-10 07:53:49,click_00002436,0.29
2025-06-10 16:38:33,click_00028161,0.43
2025-06-10 20:19:53,click_00092343,0.4
2025-06-10 22:28:24,click_00038974,0.17
2025-06-10 17:58:48,click_00089936,0.65
2025-06-10 19:20:27,click_00037764,0.62
2025-06-10 16:45:09,click_00028393,0.66
2025-06-10 12:51:11,click_00022026,0.43
2025-06-10 20:33:05,click_00047209,0.55
2025-06-10 11:34:10,click_00062578,0.19
2025-06-10 19:37:03,click_00052285,0.58
2025-06-10 16:31:22,click_00063312,0.9
2025-06-10 18:56:21,click_00012348,0.17
2025-06-10 17:57:51,click_00051367,0.89
2025-06-10 18:08:23,click_00052863,0.66
2025-06-10 17:19:52,click_00060110,0.62
2025-06-10 01:02:23,click_00014772,0.13
2025-06-10 17:55:08,click_00057853,0.67
2025-06-10 12:28:39,click_00086849,0.56
2025-06-10 07:28:39,click_00014420,0.19
2025-06-10 11:05:17,click_00070034,0.15
2025-06-10 17:44:00,click_00020797,0.35
2025-06-10 20:12:29,click_00071734,0.22
2025-06-10 12:15:01,click_00045413,0.11
2025-06-11 00:05:04,click_00096276,0.65
2025-06-10 01:40:05,click_00073506,0.7
2025-06-10 20:57:56,click_00002403,0.64
2025-06-10 18:07:28,click_00071170,0.7
2025-06-10 04:06:08,click_00012748,0.48
2025-06-10 20:21:13,click_00035965,0.48
2025-06-10 15:06:25,click_00055381,0.22
2025-06-10 21:02:24,click_00029058,0.46
2025-06-10 10:07:58,click_00021756,0.9
2025-06-10 04:17:26,click_00016102,0.16
2025-06-10 03:46:34,click_00055315,0.76
2025-06-10 09:54:11,click_00037410,0.72
2025-06-10 16:39:55,click_00059808,0.69
2025-06-10 20:40:14,click_00032906,0.61
2025-06-10 10:57:06,click_00033183,0.79
2025-06-10 07:19:21,click_00064182,0.28
2025-06-10 19:56:05,click_00068663,0.27
2025-06-10 00:23:11,click_00073214,0.53
2025-06-10 07:40:10,click_00009559,0.58
2025-06-10 02:38:28,click_00019235,0.95
2025-06-10 19:31:00,click_00096825,0.19
2025-06-10 13:30:04,click_00027786,0.45
2025-06-10 14:57:13,click_00072573,0.43
2025-06-10 18:05:21,click_00088129,0.61
2025-06-10 17:10:45,click_00018595,0.48
2025-06-10 09:26:27,click_00023487,0.84
2025-06-10 16:54:34,click_00025522,0.39
2025-06-10 14:07:35,click_00099803,0.92
2025-06-10 09:51:48,click_00023680,0.99
2025-06-10 04:21:38,click_00059137,0.65
2025-06-10 16:02:35,click_00035062,0.34
2025-06-10 03:48:53,click_00087808,0.61
2025-06-10 03:47:57,click_00064173,0.84
2025-06-10 15:42:50,click_00006102,0.21
2025-06-10 16:47:01,click_00024657,0.12
2025-06-10 08:05:03,click_00012461,0.96
2025-06-10 15:06:02,click_00094042,0.19
2025-06-10 06:15:06,click_00079211,0.26
2025-06-10 04:38:07,click_00083126,0.68
2025-06-10 15:24:12,click_00065866,0.24
2025-06-10 20:22:20,click_00018517,0.28
2025-06-10 20:30:09,click_00028043,0.5
2025-06-10 14:33:15,click_00084236,0.44
2025-06-10 15:36:34,click_00004680,0.76
2025-06-10 17:02:48,click_00027833,0.94
2025-06-10 03:19:21,click_00062769,0.91
2025-06-10 22:36:18,click_00049381,0.15
2025-06-10 07:06:34,click_00005454,0.16
2025-06-10 03:49:19,click_00072464,0.93
2025-06-10 21:21:06,click_00046113,0.78
2025-06-10 02:25:25,click_00093174,0.97
2025-06-10 05:47:21,click_00081006,0.22
2025-06-10 05:18:08,click_00002775,0.74
2025-06-10 00:28:03,click_00006596,0.81
2025-06-10 06:16:57,click_00057197,0.87
2025-06-10 11:43:34,click_00068283,0.31
2025-06-10 15:00:57,click_00009639,0.64
2025-06-10 15:31:21,click_00066408,0.95
2025-06-10 19:14:35,click_00039243,0.8
2025-06-10 13:18:38,click_00047165,0.48
2025-06-10 12:30:34,click_00072207,0.12
2025-06-10 19:49:44,click_00094406,0.36
2025-06-10 19:05:32,click_00039208,0.24
2025-06-10 04:55:03,click_00048991,0.96
2025-06-10 02:27:33,click_00039679,0.8
2025-06-10 02:01:37,click_00066348,0.32
2025-06-10 22:13:21,click_00086680,0.42
2025-06-10 00:41:11,click_00035785,0.77
2025-06-10 11:11:17,click_00055051,0.74
2025-06-10 01:13:28,click_00092520,0.74
2025-06-10 03:47:26,click_00050875,0.38
2025-06-10 08:28:22,click_00004343,0.98
2025-06-10 20:54:32,click_00070651,0.41
2025-06-10 21:28:49,click_00004634,0.11
2025-06-10 22:46:03,click_00035527,0.57
2025-06-10 13:20:45,click_00077665,0.91
2025-06-10 04:24:36,click_00020041,0.79
2025-06-10 06:11:51,click_00074261,0.92
2025-06-10 17:38:34,click_00005857,0.12
2025-06-10 07:00:53,click_00043716,0.66
2025-06-10 11:05:55,click_00004276,0.17
2025-06-10 13:08:29,click_00085638,0.23
2025-06-10 19:53:44,click_00088318,0.13
2025-06-10 04:26:54,click_00031468,0.75
2025-06-10 16:57:20,click_00030558,0.75
2025-06-10 18:12:00,click_00068542,0.46
2025-06-10 05:23:55,click_00048404,0.92
2025-06-10 21:24:16,click_00019050,0.2
2025-06-10 04:17:51,click_00017587,0.62
2025-06-10 14:49:43,click_00053477,0.91
2025-06-10 08:07:35,click_00002530,0.89
2025-06-10 19:28:54,click_00029429,0.35
2025-06-10 02:28:40,click_00060980,0.95
2025-06-10 20:11:58,click_00054117,0.46
2025-06-10 17:18:19,click_00084085,0.25
2025-06-10 07:01:15,click_00026717,0.93
2025-06-10 10:00:08,click_00063611,0.92
2025-06-10 10:14:22,click_00034189,0.42
2025-06-10 11:56:14,click_00043300,0.68
2025-06-10 03:50:05,click_00097608,0.65
2025-06-10 23:20:23,click_00048165,0.42
2025-06-10 08:08:23,click_00067615,0.33
2025-06-10 08:58:55,click_00052596,0.46
2025-06-10 14:17:53,click_00082378,0.84
2025-06-10 21:45:26,click_00047388,0.76
2025-06-10 03:07:42,click_00085227,0.92
2025-06-10 19:39:29,click_00079165,0.61
2025-06-10 20:23:27,click_00000271,0.15
2025-06-10 06:40:11,click_00007567,0.55
2025-06-10 10:24:32,click_00090831,0.24
2025-06-10 11:41:18,click_00007947,0.55
2025-06-10 16:18:04,click_00077345,0.86
2025-06-10 16:37:43,click_00011470,0.47
2025-06-10 06:44:46,click_00050917,0.58
2025-06-10 19:15:29,click_00088377,0.76
2025-06-10 03:19:45,click_00040664,0.83
2025-06-10 23:14:21,click_00009200,0.74
2025-06-10 18:16:28,click_00076001,0.47
2025-06-10 14:56:08,click_00026360,0.52
2025-06-10 09:49:14,click_00070517,0.68
2025-06-10 09:05:58,click_00065953,0.92
2025-06-10 22:01:05,click_00099156,0.27
2025-06-10 04:32:53,click_00076662,0.34
2025-06-10 16:37:32,click_00005597,0.13
2025-06-10 11:32:52,click_00049702,0.64
2025-06-10 15:34:57,click_00077656,0.49
2025-06-10 09:33:26,click_00046057,0.89
2025-06-10 14:27:04,click_00061490,0.93
2025-06-10 09:35:10,click_00028911,0.56
2025-06-10 16:54:19,click_00090045,0.84
2025-06-10 21:44:59,click_00028212,0.7
2025-06-10 02:35:49,click_00072805,0.57
2025-06-10 07:17:09,click_00042746,0.18
2025-06-10 16:52:16,click_00088169,0.92
2025-06-10 01:13:37,click_00015818,0.74
2025-06-10 15:42:36,click_00065664,0.43
2025-06-10 02:01:34,click_00016730,0.71
2025-06-10 09:06:58,click_00089349,0.19
2025-06-10 14:46:35,click_00018181,0.74
2025-06-10 08:27:31,click_00059270,0.5
2025-06-10 07:07:50,click_00014645,0.69
2025-06-10 20:58:05,click_00095896,0.16
2025-06-10 22:24:57,click_00060071,0.11
2025-06-10 00:57:47,click_00074436,0.38
2025-06-10 07:10:44,click_00022419,0.4
2025-06-10 10:11:15,click_00082941,0.73
2025-06-10 09:43:17,click_00044261,0.57
2025-06-10 22:39:53,click_00086696,0.22
2025-06-10 20:17:53,click_00089969,0.57
2025-06-10 10:09:45,click_00056550,0.7
2025-06-10 05:41:59,click_00073620,0.41
2025-06-10 12:08:27,click_00048880,0.91
2025-06-11 00:02:13,click_00020788,0.94
2025-06-10 11:39:40,click_00052035,0.3
2025-06-10 06:16:20,click_00094187,0.21
2025-06-10 09:29:49,click_00024831,0.5
2025-06-10 07:16:00,click_00094417,0.68
2025-06-10 16:17:04,click_00097135,0.67
2025-06-10 19:10:43,click_00074823,0.82
2025-06-10 13:59:32,click_00057068,0.92
2025-06-10 15:49:05,click_00051519,0.69
2025-06-10 08:30:16,click_00007386,0.73
2025-06-10 22:15:44,click_00033367,0.66
2025-06-10 13:46:53,click_00064287,0.28
2025-06-10 08:08:57,click_00061930,0.7
2025-06-10 14:52:53,click_00095150,0.4
2025-06-10 00:48:20,click_00099130,0.45
2025-06-10 05:39:23,click_00034972,0.95
2025-06-10 14:03:29,click_00053758,0.39
2025-06-10 17:04:37,click_00067277,0.61
2025-06-10 14:59:21,click_00011060,0.81
2025-06-10 02:49:04,click_00062343,0.58
2025-06-10 22:47:37,click_00031852,0.92
2025-06-10 13:20:40,click_00071944,0.23
2025-06-10 12:00:29,click_00094753,0.27
2025-06-10 21:32:20,click_00094149,0.6
2025-06-10 12:36:52,click_00008010,0.37
2025-06-10 20:20:21,click_00032439,0.97
2025-06-10 21:32:51,click_00052374,0.19
2025-06-10 08:12:50,click_00087764,0.83
2025-06-10 13:14:33,click_00058008,0.82
2025-06-10 09:04:42,click_00058087,0.4
2025-06-10 19:04:44,click_00014566,0.67
2025-06-10 08:43:39,click_00030885,0.12
2025-06-10 03:09:11,click_00026679,0.43
2025-06-10 08:53:20,click_00031813,0.45
2025-06-10 01:26:01,click_00025457,0.91
2025-06-10 18:54:34,click_00006939,0.39
2025-06-10 15:11:40,click_00060278,0.62
2025-06-10 11:28:55,click_00088022,0.17
2025-06-10 02:37:08,click_00063842,0.16
2025-06-10 10:40:42,click_00003307,0.13
2025-06-10 18:40:02,click_00049941,0.35
2025-06-10 11:17:27,click_00089761,0.85
2025-06-10 14:52:09,click_00044911,0.22
2025-06-10 23:45:13,click_00083663,0.67
2025-06-10 03:02:45,click_00047090,0.98
2025-06-10 12:06:01,click_00095484,0.9
2025-06-10 13:30:18,click_00068451,0.68
2025-06-10 09:55:52,click_00012760,0.93
2025-06-10 11:03:55,click_00013740,0.36
2025-06-10 15:54:45,click_00006153,0.43
2025-06-10 04:55:11,click_00022543,0.43
2025-06-10 13:31:46,click_00048176,0.15
2025-06-10 06:30:56,click_00082442,0.75
2025-06-10 14:54:49,click_00072792,0.86
2025-06-10 07:41:02,click_00083757,0.37
2025-06-10 22:11:49,click_00039843,0.57
2025-06-10 13:02:38,click_00075976,0.11
2025-06-10 03:48:35,click_00008369,0.16
2025-06-10 13:12:48,click_00080570,0.49
2025-06-10 15:50:47,click_00086458,0.89
2025-06-10 02:01:50,click_00024901,0.67
2025-06-10 10:23:47,click_00064323,0.28
2025-06-10 13:22:05,click_00037519,0.41
2025-06-10 13:32:23,click_00003638,0.55
2025-06-10 13:27:35,click_00094612,0.47
2025-06-10 13:47:54,click_00084132,0.6
2025-06-10 02:02:06,click_00083572,0.75
2025-06-10 02:30:06,click_00027673,0.54
2025-06-10 16:14:00,click_00089768,0.5
2025-06-10 06:37:56,click_00003264,0.45
2025-06-10 11:26:21,click_00060483,0.29
2025-06-10 07:02:16,click_00084807,0.63
2025-06-10 22:06:47,click_00052384,0.14
2025-06-10 11:30:28,click_00072033,0.74
2025-06-10 03:19:14,click_00024476,0.68
2025-06-10 21:39:15,click_00047368,0.88
2025-06-10 17:28:50,click_00086355,0.91
2025-06-10 13:48:53,click_00065359,0.37
2025-06-10 12:06:28,click_00026440,0.29
2025-06-10 09:32:00,click_00097239,0.68
2025-06-10 19:58:35,click_00050537,0.68
2025-06-10 21:29:58,click_00069481,0.23
2025-06-10 10:01:31,click_00060188,0.5
2025-06-10 02:27:10,click_00064274,0.49
2025-06-10 05:40:16,click_00012088,0.94
2025-06-10 13:10:18,click_00030730,0.29
2025-06-10 22:26:00,click_00088301,0.33
2025-06-10 19:17:45,click_00013397,0.71
2025-06-10 17:19:28,click_00013484,0.86
2025-06-10 15:45:44,click_00013870,0.36
2025-06-10 14:41:11,click_00023606,0.36
2025-06-10 19:06:20,click_00001366,0.65
2025-06-10 15:59:51,click_00073403,0.49
2025-06-10 08:48:23,click_00033695,0.37
2025-06-10 16:56:58,click_00074608,0.43
2025-06-10 07:00:04,click_00012146,0.58
2025-06-10 19:27:34,click_00069814,0.13
2025-06-10 12:06:24,click_00015089,0.32
2025-06-10 07:33:58,click_00039059,0.44
2025-06-10 03:21:22,click_00049051,0.2
2025-06-10 23:29:12,click_00022725,1.0
2025-06-10 10:12:44,click_00030094,0.76
2025-06-10 00:40:47,click_00088567,0.23
2025-06-10 07:00:13,click_00059455,0.8
2025-06-10 12:35:05,click_00012417,0.22
2025-06-10 11:12:48,click_00056804,0.2
2025-06-10 06:13:02,click_00096689,0.45
2025-06-10 20:42:50,click_00095876,0.81
2025-06-10 02:59:55,click_00069710,0.99
2025-06-10 16:51:51,click_00029909,0.3
2025-06-10 08:00:58,click_00060755,0.64
2025-06-10 09:39:29,click_00079956,0.71
2025-06-10 10:03:14,click_00035484,0.99
2025-06-10 02:48:37,click_00003606,0.37
2025-06-10 23:35:44,click_00032477,0.35
2025-06-10 03:10:39,click_00081485,0.46
2025-06-10 06:29:22,click_00022607,0.42
2025-06-10 15:25:18,click_00023328,0.6
2025-06-10 11:00:06,click_00005470,0.83
2025-06-10 07:09:15,click_00000360,0.11
2025-06-10 00:10:18,click_00038881,0.65
2025-06-10 16:22:45,click_00045401,0.2
2025-06-10 16:13:09,click_00058411,0.53
2025-06-10 23:44:40,click_00005183,0.88
2025-06-10 22:39:21,click_00003739,0.55
2025-06-10 21:42:10,click_00037008,0.12
2025-06-10 17:36:10,click_00049263,0.54
2025-06-10 11:55:08,click_00007501,0.58
2025-06-10 07:43:55,click_00029091,0.58
2025-06-10 10:41:33,click_00046574,0.4
2025-06-10 11:00:59,click_00019439,0.65
2025-06-10 04:21:44,click_00038592,0.97
2025-06-10 01:02:54,click_00099388,0.93
2025-06-10 22:24:09,click_00092290,0.93
2025-06-10 01:08:03,click_00042558,0.94
2025-06-10 12:36:06,click_00002427,0.23
2025-06-10 18:14:22,click_00092494,0.41
2025-06-10 10:42:58,click_00023452,0.77
2025-06-10 14:23:41,click_00021898,0.8
2025-06-10 17:25:02,click_00025383,1.0
2025-06-10 08:09:52,click_00048108,0.79
2025-06-10 18:56:06,click_00009136,0.73
2025-06-10 09:35:41,click_00029230,0.92
2025-06-10 03:26:06,click_00074018,0.1
2025-06-10 18:44:44,click_00020734,0.29
2025-06-10 13:05:18,click_00061974,0.63
2025-06-10 21:18:18,click_00059926,0.79
2025-06-10 17:29:03,click_00016497,0.56
2025-06-10 10:29:16,click_00079603,0.67
2025-06-10 14:53:48,click_00027185,0.95
2025-06-10 19:03:59,click_00092690,0.31
2025-06-10 08:55:29,click_00049438,0.87
2025-06-10 10:40:53,click_00000491,0.28
2025-06-10 09:10:56,click_00048204,0.48
2025-06-10 11:36:37,click_00091463,0.33
2025-06-10 14:29:14,click_00076674,0.46
2025-06-10 21:23:19,click_00075647,0.47
2025-06-10 00:26:44,click_00085661,0.8
2025-06-10 23:02:19,click_00057417,0.31
2025-06-10 15:58:11,click_00053500,0.76
2025-06-10 01:30:28,click_00047742,0.98
2025-06-10 22:43:30,click_00000189,0.38
2025-06-10 08:18:48,click_00000169,0.35
2025-06-10 01:40:13,click_00040435,0.44
2025-06-10 21:51:13,click_00027672,0.73
2025-06-10 20:56:05,click_00041162,0.26
2025-06-10 19:30:57,click_00048574,0.33
2025-06-10 18:35:34,click_00072386,0.23
2025-06-10 02:09:55,click_00056726,0.71
2025-06-10 23:52:01,click_00085138,0.52
2025-06-10 07:40:57,click_00051319,0.6
2025-06-10 08:01:53,click_00026510,0.93
2025-06-10 20:56:56,click_00053333,0.3
2025-06-10 08:28:48,click_00018165,0.7
2025-06-10 03:17:36,click_00058407,0.5
2025-06-10 07:27:06,click_00030248,0.91
2025-06-10 13:54:01,click_00006748,0.91
2025-06-10 13:48:58,click_00068620,0.26
2025-06-10 22:05:36,click_00089426,0.89
2025-06-10 09:00:01,click_00028913,0.89
2025-06-10 01:03:25,click_00050512,0.27
2025-06-10 05:57:05,click_00017798,0.67
2025-06-10 11:07:05,click_00030685,0.33
2025-06-10 14:41:29,click_00018514,0.87
2025-06-10 21:39:30,click_00017166,0.2
2025-06-10 21:21:26,click_00043764,0.49
2025-06-10 16:11:06,click_00005633,0.39
2025-06-10 06:45:21,click_00048576,0.8
2025-06-10 23:03:25,click_00070830,0.92
2025-06-10 12:26:30,click_00058717,0.96
2025-06-10 18:08:54,click_00088981,0.39
2025-06-10 11:31:03,click_00008971,0.25
2025-06-10 23:06:47,click_00041592,0.89
2025-06-10 08:22:21,click_00064823,0.98
2025-06-10 21:36:13,click_00079325,0.16
2025-06-10 20:00:22,click_00052692,0.62
2025-06-10 06:32:54,click_00092329,0.78
2025-06-10 02:49:44,click_00044697,0.67
2025-06-10 14:23:17,click_00078801,0.75
2025-06-10 07:24:17,click_00083014,0.27
2025-06-10 10:11:38,click_00021293,0.57
2025-06-10 01:34:58,click_00055331,0.74
2025-06-10 21:35:49,click_00004376,0.84
2025-06-10 01:45:56,click_00099931,0.95
2025-06-10 09:19:13,click_00037699,0.4
2025-06-11 00:02:40,click_00073975,0.5
2025-06-10 05:14:51,click_00097814,0.21
2025-06-10 20:45:43,click_00074681,0.4
2025-06-10 04:10:40,click_00083394,0.28
2025-06-10 01:42:43,click_00071890,0.24
2025-06-10 09:03:59,click_00079045,0.71
2025-06-10 11:44:12,click_00070724,0.6
2025-06-10 18:52:26,click_00092877,0.13
2025-06-10 20:28:14,click_00089420,0.55
2025-06-10 07:57:26,click_00049294,0.24
2025-06-10 02:10:17,click_00062230,0.19
2025-06-10 11:36:52,click_00031839,0.11
2025-06-10 22:27:05,click_00084569,0.64
2025-06-10 06:28:12,click_00035114,0.92
2025-06-10 22:57:48,click_00083037,0.29
2025-06-10 18:20:10,click_00056876,0.97
2025-06-10 15:13:19,click_00052902,0.94
2025-06-10 11:42:56,click_00043436,0.31
2025-06-10 11:22:09,click_00097717,0.74
2025-06-10 04:19:03,click_00057596,0.84
2025-06-10 08:50:26,click_00067232,0.58
2025-06-10 23:31:20,click_00043461,0.73
2025-06-10 01:34:05,click_00079239,0.26
2025-06-10 10:26:35,click_00085865,0.56
2025-06-10 14:07:22,click_00094549,0.67
2025-06-10 22:49:55,click_00016368,0.85
2025-06-10 09:51:40,click_00094997,0.62
2025-06-10 16:42:59,click_00024688,0.59
2025-06-10 07:17:11,click_00088740,0.82
2025-06-10 09:56:07,click_00003734,0.29
2025-06-10 09:22:06,click_00047121,0.24
2025-06-10 08:01:31,click_00073544,0.74
2025-06-10 14:48:22,click_00057024,0.72
2025-06-10 14:05:07,click_00043169,0.4
2025-06-10 04:34:35,click_00004260,0.12
2025-06-10 01:27:04,click_00039540,0.24
2025-06-10 21:35:55,click_00028587,0.11
2025-06-10 13:28:32,click_00036669,0.46
2025-06-10 02:37:10,click_00002288,0.39
2025-06-10 10:12:18,click_00039230,0.89
2025-06-10 23:12:43,click_00055901,0.84
2025-06-10 15:43:20,click_00072511,0.22
2025-06-10 13:12:39,click_00088014,0.32
2025-06-10 05:25:04,click_00049037,0.84
2025-06-10 14:58:12,click_00070962,0.42
2025-06-10 23:20:59,click_00052246,0.18
2025-06-10 08:58:20,click_00058816,0.39
2025-06-10 19:53:07,click_00029314,0.21
2025-06-10 17:21:35,click_00088011,0.27
2025-06-10 02:40:39,click_00079619,0.81
2025-06-10 21:00:33,click_00030116,0.37
2025-06-10 00:25:59,click_00041050,0.13
2025-06-10 09:29:01,click_00064630,0.44
2025-06-10 06:08:08,click_00060632,0.71
2025-06-10 17:41:13,click_00094099,0.36
2025-06-10 19:16:49,click_00090427,0.47
2025-06-10 07:26:47,click_00069214,0.6
